username;created_at;full_text;label
prabowo;Sat Jan 25 14:47:10 +0000 2025;Di Hyderabad House New Delhi saya bersama Perdana Menteri @narendramodi menyaksikan penandatanganan sejumlah nota kesepahaman yang memperluas kemitraan strategis Indonesia dan India. Kerja sama ini mencakup berbagai bidang penting seperti ekonomi kesehatan dan keamanan maritim https://t.co/YwTjJvWuE6;toleran
prabowo;Sat Jan 25 07:48:05 +0000 2025;Tiba di Istana Rashtrapati Bavan India saya merasa sangat terhormat menerima sambutan kenegaraan yang penuh kehormatan. Dalam kesempatan ini saya bertemu Presiden @rashtrapatibhvn dan PM @narendramodi untuk memperkuat kerja sama strategis kedua negara. https://t.co/v9sHEyjJuB;toleran
prabowo;Sat Nov 16 04:21:25 +0000 2024;Bersama Perdana Menteri Selandia Baru Yang Mulia @chrisluxonmp membahas sejumlah kemitraan ekonomi yang telah berkembang antara kedua negara. Kerja sama bilateral Indonesia dan Selandia Baru merupakan komponen penting dalam memperkuat ekonomi kawasan Indo-Pasifik dan kita terus berkomitmen untuk memperkuat kolaborasi di bidang perdagangan, investasi, dan inovasi yang berkelanjutan. https://t.co/XKMy7105FX;toleran
prabowo;Sat Nov 16 02:49:51 +0000 2024;Melaksanakan pertemuan dengan Presiden Republik Vietnam Yang Mulia Jenderal Luong Cuong dalam rangkaian pertemuan bilateral dengan para pemimpin negara di KTT APEC. Vietnam senantiasa menjadi mitra strategis Indonesia di kawasan dan kedua negara berkomitmen untuk memperkuat kerja sama ekonomi dan memperkuat nilai-nilai persatuan ASEAN. https://t.co/3vUYDLXrXd;toleran
prabowo;Sat Nov 16 02:23:05 +0000 2024;Di sela kegiatan KTT APEC saya melaksanakan pertemuan dengan Perdana Menteri Kanada Yang Mulia @JustinTrudeau untuk menyepakati perjanjian kerja sama perdagangan bebas. Kerja sama Indonesia-Kanada ini dirancang untuk mendorong pertumbuhan ekonomi menciptakan lebih banyak lapangan kerja bagi masyarakat, serta memperkuat kolaborasi bisnis kedua negara. https://t.co/vzyvSr7K9i;toleran
prabowo;Fri Nov 15 07:50:27 +0000 2024;Dalam APEC CEO Summit di Lima Peru saya berkesempatan untuk mengajak para pemimpin negara sahabat agar lebih bijaksana dan akomodatif dalam memanfaatkan inovasi teknologi dan digital. Langkah ini tidak hanya bertujuan untuk meningkatkan kualitas hidup tetapi juga untuk memperkokoh stabilitas kawasan dan menjaga perdamaian dunia. Indonesia berkomitmen untuk terus memperkuat kolaborasi, sinergi, komunikasi, dan diplomasi demi menjaga keberlanjutan global dan menciptakan masa depan yang lebih baik bagi kesejahteraan seluruh rakyat. https://t.co/27qUY7DVBp;toleran
prabowo;Fri Nov 15 01:59:54 +0000 2024;Disambut hangat oleh Presiden Peru Yang Mulia Dina Boluarte dalam upacara kenegaraan sebelum menghadiri rangkaian acara KTT APEC 2024 di Lima Peru. Pertemuan menitikberatkan pada penguatan kerja sama yang telah terjalin lebih dari 50 tahun antara Indonesia dan Peru dengan fokus pada penanganan perdagangan gelap dan isu-isu regional. https://t.co/ATkUM0Pr7R;toleran
prabowo;Wed Nov 13 06:23:47 +0000 2024;Memenuhi undangan Presiden Amerika Serikat Yang Mulia Joe Biden @POTUS. Kami membahas komitmen kerja sama yang telah terjalin selama lebih dari 75 tahun serta penguatan kemitraan strategis komprehensif untuk stabilitas global. Indonesia dan Amerika Serikat adalah mitra lama yang terus berkolaborasi dalam berbagai inisiatif, termasuk untuk kemajuan kawasan. https://t.co/49aPDdc1pb;toleran
prabowo;Mon Nov 11 04:23:32 +0000 2024;Tiba di Washington DC Amerika Serikat hari ini untuk melanjutkan agenda kunjungan kerja. Terima kasih kepada warga dan mahasiswa Indonesia di Washington DC atas sambutan hangatnya yang luar biasa. https://t.co/bh0PS3yoQQ;toleran
prabowo;Sun Nov 10 03:38:23 +0000 2024;Suatu kehormatan atas pertemuan dengan Yang Mulia Xi Jinping Presiden Republik Rakyat Tiongkok di Balai Agung Rakyat Beijing. Indonesia dan Republik Rakyat Tiongkok berkomitmen untuk mempererat persahabatan dan memajukan kesejahteraan kedua bangsa. Balai Agung Rakyat https://t.co/CPkTfi4kQq;toleran
prabowo;Fri Nov 08 14:26:38 +0000 2024;Rabu 6 November kemarin saya menerima kunjungan Perdana Menteri Singapura @LawrenceWongST di Istana Merdeka. Kunjungan ini menjadi langkah penting untuk memperkuat hubungan Indonesia-Singapura dalam lima aspek utama yaitu pertahanan ekonomi teknologi ketahanan pangan https://t.co/keuKhlCVMD;toleran
prabowo;Fri Nov 08 12:35:29 +0000 2024;Hari ini saya bersama para delegasi akan memulai rangkaian kunjungan kerja ke luar negeri. Kami akan bertolak ke Republik Rakyat Tiongkok atas undangan Presiden Xi Jinping kemudian melanjutkan perjalanan ke Washington D.C. Amerika Serikat untuk bertemu dengan Presiden Joe biden https://t.co/OSYJ7DNMPj;toleran
prabowo;Thu Nov 07 12:19:35 +0000 2024;Dalam Rakornas Pemerintah Pusat dan Daerah hari ini saya memberikan arahan kepada seluruh pimpinan daerah untuk mengedepankan efisiensi dan produktivitas dalam tugas. Kekayaan negara yang kita miliki harus dijaga dengan sebaik-baiknya dan dipergunakan sebesar-besarnya untuk kepentingan rakyat Indonesia. Oleh karena itu, kita harus bekerja keras, menyelaraskan langkah, dan memastikan tidak ada korupsi atau penyelewengan di tingkat pusat dan daerah. Saya harap semua terus bersinergi demi kesejahteraan rakyat dan mewujudkan Indonesia Emas 2045 https://t.co/EkxqHyl2N1;toleran
prabowo;Mon Nov 04 15:38:45 +0000 2024;"Menerima surat kepercayaan dari tujuh duta besar luar biasa dan berkuasa penuh (LBBP) negara-negara sahabat diantaranya: Marc Gerritsen Duta Besar LBBP Designate Resident Kerajaan Belanda untuk Republik Indonesia; Roberto Sarmento de Oliveira Saores Duta Besar LBBP Designate https://t.co/bedmdZWlmu";toleran
prabowo;Fri Oct 25 10:05:16 +0000 2024;Padamu Negeri Kami Mengabdi. https://t.co/k5fbJbrFgH;toleran
prabowo;Wed Oct 23 02:33:07 +0000 2024;Setelah resmi mengemban amanah sebagai Presiden Republik Indonesia saya melaksanakan lepas sambut di Kementerian Pertahanan. Selama 5 tahun terakhir saya berkesempatan mengabdi dan bekerja di kementerian ini demi pertahanan bangsa. Saya percaya Saudara Sjafrie Sjamsoeddin https://t.co/wzZNh7gIfY;toleran
prabowo;Sun Oct 20 23:36:11 +0000 2024;20 Oktober 2024. Kami mengucap sumpah di hadapan seluruh rakyat Indonesia dan terutama di hadapan Tuhan Yang Maha Esa. Kami bersumpah untuk memegang teguh Undang-Undang Dasar serta menjalankan segala undang-undang dan peraturannya dengan sebaik-baiknya. Kami berbakti nusa dan bangsa, serta mengajak seluruh komponen bangsa untuk bersatu, bekerja bersama demi mewujudkan kesejahteraan dan keadilan bagi seluruh rakyat Indonesia. kepada https://t.co/6W8ZPuOm8u;toleran
prabowo;Sat Oct 19 16:51:42 +0000 2024;Merupakan kehormatan besar menerima sahabat saya Perdana Menteri Malaysia @anwaribrahim di kediaman orang tua saya di Kertanegara 4 Jakarta. Terima kasih atas kunjungannya yang penuh makna semoga hubungan persahabatan dan kerja sama kedua negara semakin erat. https://t.co/fV4VqjJY4N;toleran
prabowo;Sat Oct 19 12:55:41 +0000 2024;Presiden RI ke-3 Prof. Dr.-Ing. Ir. H. Bacharuddin Jusuf Habibie FREng. Presiden RI ke-2 Jenderal Besar TNI (Purn.) H. M. Soeharto Presiden RI ke-1 Dr. (H.C.) Ir. H. Soekarno yang telah mengabdikan hidup dan dedikasinya demi kemajuan bangsa. Kami bangga atas setiap kerja yang kami lakukan https://t.co/W16Ywp8AXd;toleran
prabowo;Sat Oct 19 12:55:38 +0000 2024;Rasa syukur yang mendalam saya haturkan kepada seluruh Presiden Republik Indonesia. Presiden RI ke-7 Ir. H. Joko Widodo Presiden RI ke-6 Jenderal TNI (Purn.) Prof. Dr. H. Susilo Bambang Yudhoyono M.A. Presiden RI ke-5 Prof. Dr. (H.C.) Hj. Diah Permata Megawati Setiawati https://t.co/v83LIXUZpZ;toleran
prabowo;Fri Oct 18 14:21:05 +0000 2024;Makan siang bersama Presiden Republik Indonesia @jokowi bersama seluruh jajaran Kabinet Indonesia Maju Istana Negara. https://t.co/rWJo1hTH8C;toleran
prabowo;Fri Oct 18 00:29:49 +0000 2024;Terima kasih atas doa dan ucapan hangat di hari ulang tahun saya. Dukungan dan kebersamaan ini sangat berarti bagi saya. Mari bersama-sama kita jaga persatuan nasional demi mewujudkan Indonesia yang adil makmur dan sejahtera. https://t.co/U4HZtyfTJw;toleran
prabowo;Wed Oct 16 23:39:28 +0000 2024;Terima kasih atas semangat persatuan untuk nusa dan bangsa! https://t.co/mwbff1oolI;toleran
prabowo;Mon Oct 14 07:25:53 +0000 2024;Mendampingi Presiden @Jokowi memimpin apel kesiapan pengamanan pelantikan Presiden dan Wakil Presiden terpilih Republik Indonesia serta penganugerahan medali kehormatan Loka Praja Samrakshana Polri dan gelar warga kehormatan Brimob untuk Presiden Joko Widodo. https://t.co/SLTigmyGf5;toleran
prabowo;Mon Oct 14 00:20:52 +0000 2024;Bersilaturahmi ke kediaman Presiden @jokowi di Solo. Kami bincang-bincang ringan menikmati santap siang penuh keakraban. https://t.co/ulsQrQY2gK;toleran
prabowo;Thu Oct 10 00:00:07 +0000 2024;Menjadi pembicara dalam acara BNI Investor Daily Summit 2024. Bank Negara Indonesia memiliki hubungan emosional bagi saya dan keluarga karena kakek saya Margono Djojohadikusumo sebagai pendiri @BNI. https://t.co/lXBBVf9wAu;toleran
prabowo;Wed Oct 09 04:15:09 +0000 2024;Makan malam dan diskusi bersama Presiden @jokowi kami saling bertukar pikiran berkaitan dengan kepentingan negara bangsa dan rakyat Indonesia. https://t.co/ryfT4xVcsz;toleran
prabowo;Sat Oct 05 09:32:14 +0000 2024;Dirgahayu Tentara Nasional Indonesia ke-79 tahun. Selalu membela rakyat dan mempertahankan Negara Republik Indonesia. https://t.co/wcn2gynzAh;toleran
prabowo;Sat Sep 14 12:27:29 +0000 2024;Dalam agenda kunjungan kerja di Vietnam saya melanjutkan pertemuan dengan Ketua Majelis Nasional Vietnam H.E. Tran Thanh Man dan menutup kunjungan kerja saya dengan bertemu Perdana Menteri Vietnam H.E. Phạm Minh Chính. Pertemuan yang berlangsung singkat tapi bermakna untuk kedua negara Indonesia dan Vietnam. Ke depan, kami akan terus bersinergi perkuat komitmen kerja sama di berbagai sektor yang menguntungkan kedua negara. https://t.co/3cbfue4TME;toleran
prabowo;Sat Sep 14 04:15:45 +0000 2024;Bertolak dari IKN saya langsung ke Hanoi Vietnam melanjutkan kunjungan kerja untuk bertemu dengan Presiden Vietnam H.E. Tô Lâm. Pertemuan ini dilakukan untuk mempererat kerja sama yang sudah terjalin antara Indonesia dan Vietnam serta membuka peluang kerja sama di sektor bidang lain ke depan https://t.co/2ziJ5YXbqU;toleran
prabowo;Sat Sep 07 04:38:22 +0000 2024;Melanjutkan kunjungan kerja bertemu dengan Presiden Republik Demokratik Rakyat Laos Yang Mulia Thongloun Sisoulith. Selanjutnya saya juga bertemu dengan Perdana Menteri Laos Sonexay Siphandone. Pertemuan bilateral ini kami lakukan guna perkuat kerja sama yang menguntungkan dua negara Indonesia dan Laos dalam berbagai aspek bidang diantaranya pertahanan, pendidikan dan lainnya. https://t.co/6tviOxBRr8;toleran
prabowo;Thu Sep 05 14:49:57 +0000 2024;Bertemu dengan Yang Maha Mulia Seri Sultan Haji Hassanal Bolkiah di Istana Nurul Iman Brunei Darussalam. Pertemuan berlangsung dengan hangat. Kami membahas beragam isu strategis yang akan menguntungkan dua negara diantaranya membuka peluang kerjasama pertahanan pendidikan dan lainnya untuk memperkuat hubungan Indonesia dan Brunei Darussalam https://t.co/U1Rjf53Ike;toleran
prabowo;Wed Sep 04 06:52:49 +0000 2024;Mendampingi Presiden RI @jokowi menyambut kedatangan Paus Fransiskus @Pontifex Pemimpin Tertinggi Gereja Katolik sedunia sekaligus Kepala Negara Vatikan di Istana Merdeka Jakarta. Selamat datang di Indonesia Yang Teramat Mulia Sri Paus Fransiskus. https://t.co/bbwv77ehzz;toleran
prabowo;Sun Sep 01 06:52:57 +0000 2024;Atas nama pribadi dan seluruh keluarga besar Partai @Gerindra kami ucapkan terima kasih sebesar-besarnya kepada Presiden @jokowi yang sudah berkenan hadir dan memberikan dorongan semangat kepada seluruh kader. Suatu kehormatan dan kebanggaan bagi seluruh kader Partai Gerindra untuk pertama kalinya Apel Kader Partai Gerindra dihadiri langsung oleh Presiden dan Wakil Presiden Republik Indonesia. Sekali lagi, saya ucapkan terima kasih dari lubuk hati saya yang terdalam atas pengabdian Pak Jokowi kepada negara dan rakyat Indonesia selama ini. Saya dan kader Partai Gerindra menghormati dan menghargai pengabdian Pak Jokowi, kalau ada yang cubit Pak Jokowi, seluruh kader Gerindra yang akan merasakan sakitnya. Gerindra https://t.co/n5mGXAXOzl;toleran
prabowo;Thu Aug 29 15:28:48 +0000 2024;Hari ini kami menyambut baik kedatangan Wakil Perdana Menteri sekaligus Menteri Pertahanan Australia @RichardMarlesMP untuk sama-sama menandatangani Defence Cooperation Agreement (DCA) di Akademi Militer (Akmil) Magelang Jawa Tengah. Penandatanganan kerjasama ini sebagai bentuk komitmen dua negara Indonesia dan Australia demi meningkatkan kerja sama pertahanan yang komprehensif dalam berbagai bidang https://t.co/2ixfYwoBEA;toleran
prabowo;Wed Aug 21 14:46:04 +0000 2024;Menunaikan janji saya bertolak langsung ke Papua Nugini dari Australia untuk bertemu dengan Perdana Menteri James Marape setelah sebelumnya mengunjungi saya di Kementerian Pertahanan Jakarta. Terima kasih atas sambutan yang begitu hangat kepada saya di Port Moresby Papua https://t.co/TfsS3A4g10;toleran
prabowo;Tue Aug 20 15:22:21 +0000 2024;"Hari ini saya melakukan pertemuan bilateral bersama dengan Perdana Menteri (PM) Australia the Hon Anthony Albanese MP @AlboMP Deputy Prime Minister and Minister for Defense the Hon Richard Charles Marles MP @RichardMarlesMP Kami membahas seputar kerjasama pertahanan kedua negara yang semakin diperkuat. Indonesia dan Australia juga akan memperbaharui kerjasama dalam bentuk Perjanjian Kerja Sama Pertahanan ""The Defence Cooperation Agreement"" (DCA) guna memperkuat dan menguntungkan hubungan bilateral kedua negara. https://t.co/4NSm1a4fUK";toleran
prabowo;Fri Aug 09 03:35:46 +0000 2024;Sebuah kebanggaan luar biasa menyaksikan Merah Putih berkibar tinggi dan Indonesia Raya berkumandang di Olimpiade Paris. Terima kasih atas perjuanganmu yang luar biasa Veddriq Leonardo @VeddriqL dengan medali emas di cabang panjat tebing serta Rizki Juniansyah atas medali emas sekaligus pencetak sejarah pada cabang angkat besi di Olimpiade.;toleran
prabowo;Thu Aug 01 09:08:16 +0000 2024;Bertolak ke Moskow saya diterima oleh Presiden Federasi Rusia Yang Mulia Vladimir Putin di Istana Kremlin. Kunjungan ini merupakan kesempatan bagi Indonesia untuk mempererat kemitraan strategis dan kerja sama di bidang pertahanan dengan Rusia. Indonesia dan Rusia akan terus membuka ruang kerjasama bilateral guna mencapai kemajuan dan kesejahteraan bersama untuk kedua negara. https://t.co/6iG7STh97O;toleran
prabowo;Tue Jul 30 07:23:49 +0000 2024;Selamat kepada Timnas sepak bola Indonesia U-19 yang meraih juara Piala AFF U-19. Garuda muda telah menunjukkan semangat juang dan kerja keras yang membanggakan bangsa dan rakyat Indonesia. Kemenangan ini adalah awal dari perjalanan panjang menuju prestasi yang lebih tinggi bagi sepak bola Indonesia. Teruslah berlatih dan berjuang, mari kita raih lebih banyak kemenangan. https://t.co/f9nT8WOTd8;toleran
prabowo;Tue Jul 30 05:42:01 +0000 2024;Saya menuju Belgrade Serbia untuk bertemu dengan Presiden Serbia Aleksandar Vučić @avucic. Pada pertemuan persahabatan ini kami berbincang hangat membahas seputar hubungan baik yang terjalin antara Indonesia dan Serbia. Terima kasih atas sambutan yang begitu hangat kepada saya https://t.co/Inyw5HtuPp;toleran
prabowo;Sun Jul 28 13:31:59 +0000 2024;Saat di Paris saya juga berkesempatan bertemu dengan Presiden FIFA (Federation Internationale de Football Association) Gianni Infantino. Pada pertemuan ini kami membahas seputar kerjasama antara FIFA dan Indonesia serta @PSSI dalam meningkatkan pembinaan dan pengembangan olahraga sepak bola terutama di kalangan anak - anak muda Indonesia agar semakin maju. Terima kasih atas penerimaan yang baik dari FIFA kepada saya beserta rombongan yang hadir. FIFA selalu mendukung dan membantu kemajuan sepak bola Indonesia. https://t.co/wvdKxRmnF0;toleran
prabowo;Thu Jul 25 10:10:03 +0000 2024;"Memenuhi undangan Presiden Prancis @EmmanuelMacron di Istana Élysée Paris. Terima kasih saya ucapkan kepada Presiden Macron atas sambutan yang begitu hangat serta atas penghormatan yang diberikan kepada saya. Saya juga turut menyampaikan salam dan ucapan selamat dari Presiden RI 
@Jokowi kepada negara Prancis sebagai tuan rumah Olimpiade 2024 yang sedang berlangsung. Kami sangat optimis hubungan kerjasama antar dua negara Indonesia dan Prancis semakin erat dan memperkuat hubungan di berbagai aspek global. https://t.co/DvXndUxNyn";toleran
prabowo;Thu Jul 25 00:28:45 +0000 2024;Innalillahi wa inna ilaihi raji'un. Turut berduka cita yang sedalam-dalamnya atas berpulangnya Bapak Dr. K.H. Hamzah Haz Wakil Presiden Indonesia ke-9. Semoga Allah SWT menerima segala amal ibadah dan menempatkan beliau di sisi-Nya yang terbaik serta senantiasa memberikan ketabahan kepada keluarga yang ditinggalkan. https://t.co/pSYEji03Ky;toleran
prabowo;Tue Jul 16 02:02:47 +0000 2024;Suatu kehormatan besar saya menerima kedatangan Perdana Menteri Papua Nugini Yang Mulia James Marape di Kementerian Pertahanan. Pada pertemuan ini kami saling bertukar gagasan dan perkuat kerjasama hubungan Indonesia-Papua Nugini baik di bidang pertahanan dan pendidikan dengan pertukaran perwira muda di Akademi Militer Magelang maupun Universitas Pertahanan. https://t.co/ehW2Ffb8HV;toleran
prabowo;Wed Jul 10 12:40:32 +0000 2024;"Senang sekali pada siang hari ini saya kedatangan tamu negara Imam Besar Al Azhar dari Mesir Grand Syekh Al Azhar Imam Akbar Ahmed Al Tayeeb didampingi tokoh ulama &amp; cendekiawan muslim Indonesia Prof. Dr. Quraish Shihab di Kantor Kementerian Pertahanan. Grand Syekh adalah tokoh besar di bidang keilmuan sekaligus juga tokoh besar keulamaan di dunia. Pertemuan selama 1,5 jam tersebut membahas perkembangan dunia Islam, harapan besar Mesir dan Islam dunia terhadap Indonesia sebagai negara muslim yang besar, memperluas langkah nyata dalam mengakhiri perang dan mengupayakan perdamaian di Gaza, Palestina. https://t.co/bloSNUaOMs";toleran
prabowo;Wed Jul 03 09:24:49 +0000 2024;Terima kasih kepada Perdana Menteri Malaysia @anwaribrahim atas doa dan dukungannya. Saya sangat menghargai sambutan baik terhadap kerjasama dalam misi keamanan regional serta menghormati kesediaan Malaysia untuk bekerjasama dalam aksi kemanusiaan bagi saudara-saudara kita di Palestina. Kolaborasi ini menunjukkan komitmen bersama kita untuk memperjuangkan perdamaian dunia. Saya juga berterima kasih atas doa dan harapan baik untuk kelancaran dan kesuksesan Pilkada 2024. Kami berharap proses ini berjalan dengan lancar dan aman. ;toleran
prabowo;Mon Jul 01 03:05:21 +0000 2024;Terima kasih kepada Presiden RI @jokowi yang sudah memberikan dukungan moril dan doa. Alhamdulillah puji syukur 1 minggu lalu tim dokter berhasil melakukan tindakan medis untuk memulihkan cidera yang saya alami selama ini. InsyaAllah dengan kondisi sehat walafiat saya semakin siap untuk berbakti dan mengabdi untuk negara dan rakyat indonesia;toleran
prabowo;Sat Jun 08 00:48:36 +0000 2024;Alhamdulillah Partai @Gerindra menyerahkan surat rekomendasi untuk mengusung mencalonkan dan mendukung Ibu @khofifahIP dan Mas @EmilDardak dalam Pemilihan Kepala Daerah di Jawa Timur sebagai Gubernur dan Wakil Gubernur untuk periode 5 tahun yang akan datang di pemilihan pada November 2024 https://t.co/UsJsdt66QM;toleran
prabowo;Sun Jun 02 03:27:55 +0000 2024;Sebuah kehormatan bertemu kembali dengan Perdana Menteri Singapura Yang Mulia Lawrence Wong di Istana Singapura. Dalam diskusi kami di sela-sela IISS Shangri-La Dialogue kami berkesempatan membicarakan program Defense Cooperation Agreement yang menjadi pilar dalam hubungan bilateral kedua negara. Indonesia terus berkomitmen melanjutkan kerja sama dengan Singapura dalam isu-isu strategis ini. https://t.co/aLwUP78YvW;toleran
prabowo;Wed May 29 07:12:31 +0000 2024;Innalillahi wa inna ilaihi raji'un. Turut berduka cita atas meninggalnya Syarifah Salma binti Hasyim bin Yahya istri dari Habib Lutfhi bin Yahya. Semoga almarhumah ditempatkan di dalam rahmat Allah SWT dan mendapatkan tempat terbaik di sisi-Nya. Aamiin.;toleran
prabowo;Sat May 18 10:05:14 +0000 2024;Bertemu Gubernur Jenderal Australia H.E. General the Honourable David Hurley AC DSC (Retd) dalam rangka memperingati 75 tahun hubungan diplomatik Indonesia - Australia di Jakarta. https://t.co/S2bUyUZFrD;toleran
prabowo;Thu May 16 10:07:12 +0000 2024;Saat kunjungan kerja di UEA dan Qatar saya mendapat informasi ada bencana banjir bandang di Sumatera Barat saya putuskan langsung dari Doha bertolak ke Padang Sumatera Barat untuk memberikan bantuan melihat kondisi saudara - saudara kita di sana dan berkoordinasi dengan seluruh aparat pemerintah dan masyarakat yang terlibat dalam penanggulangan darurat bencana. https://t.co/2lxt79B06U;toleran
prabowo;Thu Apr 25 15:24:06 +0000 2024;Hari ini di rumah Kertanegara saya kedatangan sahabat lama saya sekaligus Ketua Umum Partai Nasdem Bapak Surya Paloh beserta jajarannya. Alhamdulillah Bapak Surya Paloh dan Partai Nasdem menyampaikan keputusannya untuk bergabung dan bekerja sama untuk kepentingan rakyat dan bangsa indonesia https://t.co/ahtUkFlI77;toleran
prabowo;Thu Apr 25 13:15:07 +0000 2024;Silahturahmi dengan Gus Muhaimin Iskandar dan jajaran DPP Partai Kebangkitan Bangsa. Terima kasih atas penerimaaan yang baik kepada saya dan rombongan Insyallah kita akan bekerja sama dalam pembangunan Indonesia ke depan. https://t.co/r3Nx9bzoJb;toleran
prabowo;Wed Apr 24 15:08:28 +0000 2024;Alhamdulillah hari ini Prabowo-Gibran telah resmi ditetapkan oleh KPU sebagai Presiden dan Wakil Presiden terpilih periode 2024-2029. Terima kasih kepada seluruh rakyat Indonesia penyelenggara pemilu tokoh agama prajurit TNI dan Polri relawan serta rekan-rekan pers yang telah bekerja keras. Kontestasi Pemilu sudah selesai, saatnya kita semua sebagai sesama anak bangsa untuk bersatu. Rakyat menginginkan persatuan dan kerjasama untuk membangun bangsa Indonesia menuju kesejahteraan dan kemakmuran, menghilangkan kelaparan dan kemiskinan serta memberantas korupsi. https://t.co/qbGaONNi67;toleran
prabowo;Fri Apr 05 15:05:01 +0000 2024;Terima kasih kepada Perdana Menteri @anwaribrahim atas penerimaan yang sangat hangat atas kunjungan saya di Malaysia. Semoga hubungan persahabatan antara Indonesia dan Malaysia semakin erat dan saling menguntungkan bagi kepentingan masing-masing negara kedepannya. https://t.co/nkuFQYg7hI;toleran
prabowo;Thu Apr 04 15:40:29 +0000 2024;Suatu kehormatan dapat diterima langsung oleh Perdana Menteri Jepang Fumio Kishida @kishida230. Terima kasih atas penyambutan yang sangat hangat diberikan kepada saya dari Menteri Pertahanan Jepang Minoru Kihara @kihara_minoru. Dan juga terima kasih kepada Mantan Perdana Menteri Jepang ke-91 Yasuo Fukuda yang telah menyempatkan waktu untuk bertemu dan diskusi bersama duta besar dari dua negara sahabat. https://t.co/kvRiZQiPs5;toleran
prabowo;Fri Mar 22 08:22:45 +0000 2024;Terima kasih saya ucapkan kepada Presiden Republik Rakyat Tiongkok Yang Mulia Xi Jinping atas ucapan selamat terhadap hasil akhir Pemilu yang diantarkan langsung oleh Duta Besar Tiongkok untuk Indonesia H.E @Amb_LuKang. Sebuah kehormatan bagi saya untuk menerima surat ini. https://t.co/zkwF53iusR;toleran
prabowo;Fri Mar 22 06:24:31 +0000 2024;Sebuah kehormatan bagi saya menerima ucapan selamat atas kemenangan dalam Pemilu 2024 dari Perdana Menteri Jepang Yang Mulia Fumio Kishida @kishida230. Jepang senantiasa menjadi mitra strategis bagi Indonesia dan kita berkomitmen untuk melanjutkan kerja sama ini untuk mencapai kemajuan bagi kedua negara https://t.co/9TvPHpYFvb;toleran
prabowo;Thu Mar 21 12:18:21 +0000 2024;Atas nama pasangan Prabowo Subianto dan Gibran Rakabuming Raka juga atas nama Koalisi Indonesia Maju saya menyampaikan terima kasih dan penghargaan setinggi-tingginya kepada seluruh rakyat Indonesia yang telah menggunakan hak pilihnya dalam Pemilu 2024. Saya juga ucapkan terima https://t.co/Elm1cDF7Bp;toleran
prabowo;Tue Mar 19 09:05:16 +0000 2024;Kemarin saya berkunjung ke Ibu Kota Nusantara (IKN) untuk melihat progres pembangunan tata ruang IKN di Kalimantan Timur. Saya berkesempatan bercengkerama dengan para pekerja di sana mendengarkan cerita dan kesan mereka selama mengabdi membangun IKN. Terima kasih sebesar-besarnya kepada seluruh jajaran penyelenggara pemilu, yaitu KPU baik dari tingkat kabupaten, provinsi hingga nasional, PPK, KPPS, seluruh PPLN di 120 negara, seluruh jajaran BAWASLU dan DKPP. Juga kepada TNI, Polri serta seluruh unsur pendukung pelaksana Pemilu yang membuat Pemilu 2024 berjalan aman, tertib, dan sejuk. Terima kasih juga untuk rekan-rekan pers media yang selalu sabar untuk meliput. https://t.co/L3xNvUphVL;toleran
prabowo;Thu Mar 14 03:15:27 +0000 2024;Saya menerima kunjungan dari Duta Besar Jepang untuk Indonesia @yasushi_m_Japon di Kantor Kementerian Pertahanan RI Jakarta. Saya ucapkan selamat datang dan selamat bertugas di Indonesia. Jepang adalah mitra strategis Indonesia dan kami berkomitmen untuk terus mempererat hubungan antar kedua negara. https://t.co/qHLBGFNhih;toleran
prabowo;Wed Mar 13 03:20:00 +0000 2024;Saya merasa sangat terhormat menerima ucapan selamat atas hasil sementara Pemilu dari sahabat saya Yang Mulia @KingAbdullahII dari Yordania. Kita berkomitmen untuk terus memperkuat persahabatan dan kerjasama antara kedua negara. Semoga Allah SWT selalu melimpahkan berkah dan rahmat-Nya untuk Raja Abdullah II beserta keluarga dan saudara-saudari kita di Yordania.;toleran
prabowo;Fri Mar 08 16:17:35 +0000 2024;Terima kasih kepada Presiden Republik Islam Iran Yang Mulia Seyyed Ebrahim Raisi untuk ucapan selamat atas hasil sementara Pemilu 2024. Doa terbaik dari kami di Indonesia semoga Allah SWT senantiasa melimpahkan anugerah dan rahmat-Nya untuk saudara-saudari kita di Iran. https://t.co/QXcrrTZC8C;toleran
prabowo;Thu Mar 07 12:14:41 +0000 2024;Sebuah kehormatan bagi saya menerima ucapan selamat atas hasil sementara Pemilu dari Presiden Negara Palestina Yang Mulia Mahmoud Abbas. Masyarakat Indonesia selalu bersama Palestina dalam masa tersulitnya dan akan terus mendukung perjuangan rakyat Palestina untuk meraih kedamaian dan kemerdekaan sepenuhnya. https://t.co/gUnl67D4tA;toleran
prabowo;Thu Feb 29 03:19:35 +0000 2024;Terima kasih kepada Presiden RI @jokowi atas anugerah dan kehormatan ini terima kasih kepada Tentara Nasional Indonesia dan Kepolisian Republik Indonesia serta seluruh prajurit TNI dan Polri di seluruh Indonesia. Sejak umur 18 tahun saya mengucap sumpah untuk selalu setia kepada Negara, Bangsa, dan Rakyat Indonesia serta mendharma bhaktikan dan mempersembahkan jiwa raga saya untuk negara kita tercinta, sumpah itu yang akan saya selalu pegang. https://t.co/hz0AKwLAK2;toleran
